,id,scope_item_id,staff,type,total,total_by_staff
14941,1998,15,6777.0,Déclaration,0.0,0.0
14942,1998,16,6777.0,Déclaration,0.0,0.0
14943,1998,17,6777.0,Déclaration,0.0,0.0
14944,1998,18,6777.0,Déclaration,0.0,0.0
14945,1998,19,6777.0,Déclaration,0.0,0.0
14946,1998,20,6777.0,Déclaration,0.0,0.0
14947,1998,21,6777.0,Déclaration,0.0,0.0
14948,1998,22,6777.0,Déclaration,2824.0,0.41670355614578725
14949,1998,23,6777.0,Déclaration,0.0,0.0
14994,2006,1,1176.0,Déclaration,17.0,0.01445578231292517
14995,2006,2,1176.0,Déclaration,523.0,0.4447278911564626
14996,2006,3,1176.0,Déclaration,0.0,0.0
14997,2006,4,1176.0,Déclaration,0.0,0.0
14998,2006,5,1176.0,Déclaration,0.0,0.0
14999,2006,6,1176.0,Déclaration,13.0,0.011054421768707483
15001,2006,8,1176.0,Déclaration,140.0,0.11904761904761904
15002,2006,9,1176.0,Déclaration,613.0,0.5212585034013606
15003,2006,10,1176.0,Déclaration,1072.0,0.9115646258503401
15004,2006,11,1176.0,Déclaration,2.0,0.0017006802721088435
15005,2006,12,1176.0,Déclaration,3.0,0.002551020408163265
15006,2006,13,1176.0,Déclaration,11.0,0.00935374149659864
15007,2006,22,1176.0,Déclaration,2312.0,1.965986394557823
15038,2009,1,1266.0,Déclaration,14131.49,11.162314375987362
15039,2009,2,1266.0,Déclaration,35380.32,27.94654028436019
15040,2009,3,1266.0,Déclaration,0.0,0.0
15041,2009,4,1266.0,Déclaration,0.0,0.0
15042,2009,5,1266.0,Déclaration,0.0,0.0
15043,2009,6,1266.0,Déclaration,1519.36,1.200126382306477
15044,2009,7,1266.0,Déclaration,0.0,0.0
15045,2010,1,9435.0,Déclaration,28522.0,3.0229994700582936
15046,2010,2,9435.0,Déclaration,1841.0,0.1951245363010069
15047,2010,3,9435.0,Déclaration,1457.0,0.15442501324854266
15048,2010,4,9435.0,Déclaration,593.0,0.06285108638049815
15049,2010,5,9435.0,Déclaration,0.0,0.0
15050,2010,6,9435.0,Déclaration,15910.0,1.6862745098039216
15051,2010,7,9435.0,Déclaration,371.0,0.039321674615792265
15059,2011,1,18342.0,Déclaration,164.0,0.008941227783229746
15060,2011,2,18342.0,Déclaration,6614.0,0.36059317413586306
15061,2011,3,18342.0,Déclaration,0.0,0.0
15062,2011,4,18342.0,Déclaration,0.0,0.0
15063,2011,5,18342.0,Déclaration,0.0,0.0
15064,2011,6,18342.0,Déclaration,159.0,0.008668629375204448
15066,2011,8,18342.0,Déclaration,1756.0,0.09573656089848435
15067,2011,9,18342.0,Déclaration,8514.0,0.46418056918547596
15068,2011,10,18342.0,Déclaration,8592.0,0.4684331043506706
15069,2011,11,18342.0,Déclaration,37.0,0.0020172282193871988
15070,2011,12,18342.0,Déclaration,43.0,0.0023443463090175552
15071,2011,13,18342.0,Déclaration,44.0,0.0023988659906226148
15072,2011,22,18342.0,Déclaration,28430.0,1.5499945480318396
15087,2013,1,2508.0,Déclaration,6.0,0.0023923444976076554
15088,2013,2,2508.0,Déclaration,496.0,0.19776714513556617
15089,2013,3,2508.0,Déclaration,0.0,0.0
15090,2013,4,2508.0,Déclaration,0.0,0.0
15091,2013,5,2508.0,Déclaration,0.0,0.0
15092,2013,6,2508.0,Déclaration,16.0,0.006379585326953748
15094,2013,8,2508.0,Déclaration,131.0,0.05223285486443381
15095,2013,9,2508.0,Déclaration,1209.0,0.4820574162679426
15096,2013,10,2508.0,Déclaration,595.0,0.2372408293460925
15097,2013,11,2508.0,Déclaration,5.0,0.001993620414673046
15098,2013,12,2508.0,Déclaration,6.0,0.0023923444976076554
15099,2013,13,2508.0,Déclaration,3.0,0.0011961722488038277
15100,2013,22,2508.0,Déclaration,2499.0,0.9964114832535885
15108,2017,1,852.0,Déclaration,33.0,0.03873239436619718
15109,2017,2,852.0,Déclaration,61.0,0.0715962441314554
15110,2017,3,852.0,Déclaration,0.0,0.0
15111,2017,4,852.0,Déclaration,23.0,0.02699530516431925
15112,2017,5,852.0,Déclaration,0.0,0.0
15113,2017,6,852.0,Déclaration,282.0,0.33098591549295775
15114,2017,7,852.0,Déclaration,0.0,0.0
15115,2017,8,852.0,Déclaration,103.0,0.12089201877934272
15116,2017,9,852.0,Déclaration,706.0,0.8286384976525821
15117,2017,10,852.0,Déclaration,1912.0,2.244131455399061
15118,2017,11,852.0,Déclaration,0.0,0.0
15119,2017,12,852.0,Déclaration,0.0,0.0
15120,2017,13,852.0,Déclaration,340.0,0.39906103286384975
15121,2017,14,852.0,Déclaration,0.0,0.0
15122,2017,15,852.0,Déclaration,0.0,0.0
15123,2017,16,852.0,Déclaration,0.0,0.0
15124,2017,17,852.0,Déclaration,0.0,0.0
15125,2017,18,852.0,Déclaration,0.0,0.0
15126,2017,19,852.0,Déclaration,0.0,0.0
15127,2017,20,852.0,Déclaration,0.0,0.0
15128,2017,21,852.0,Déclaration,0.0,0.0
15129,2017,22,852.0,Déclaration,1627.0,1.90962441314554
15212,2025,1,416.0,Déclaration,1235.16,2.9691346153846156
15213,2025,2,416.0,Déclaration,87.13,0.20944711538461538
15214,2025,3,416.0,Déclaration,0.0,0.0
15215,2025,4,416.0,Déclaration,186.8,0.44903846153846155
15216,2025,5,416.0,Déclaration,0.0,0.0
15217,2025,6,416.0,Déclaration,932.66,2.241971153846154
15297,2040,1,1143.0,Déclaration,1230.0,1.0761154855643045
15298,2040,2,1143.0,Déclaration,1518.0,1.3280839895013123
15299,2040,3,1143.0,Déclaration,0.0,0.0
15300,2040,4,1143.0,Déclaration,0.0,0.0
15301,2040,5,1143.0,Déclaration,0.0,0.0
15302,2040,6,1143.0,Déclaration,416.0,0.36395450568678916
15304,2040,8,1143.0,Déclaration,672.0,0.5879265091863517
15305,2040,9,1143.0,Déclaration,84.0,0.07349081364829396
15306,2040,10,1143.0,Déclaration,2988.0,2.6141732283464565
15307,2040,11,1143.0,Déclaration,1.0,0.0008748906386701663
15308,2040,12,1143.0,Déclaration,1.0,0.0008748906386701663
15309,2040,13,1143.0,Déclaration,55.0,0.048118985126859144
15322,2043,1,764.0,Déclaration,206.0,0.2696335078534031
15323,2043,2,764.0,Déclaration,107.0,0.1400523560209424
15324,2043,3,764.0,Déclaration,0.0,0.0
15325,2043,4,764.0,Déclaration,0.0,0.0
15326,2043,5,764.0,Déclaration,0.0,0.0
15327,2043,6,764.0,Déclaration,643.0,0.8416230366492147
15328,2043,7,764.0,Déclaration,0.0,0.0
15356,2049,1,1304.0,Déclaration,0.0,0.0
15357,2049,2,1304.0,Déclaration,89.0,0.06825153374233128
15358,2049,3,1304.0,Déclaration,0.0,0.0
15359,2049,4,1304.0,Déclaration,0.0,0.0
15360,2049,5,1304.0,Déclaration,0.0,0.0
15361,2049,6,1304.0,Déclaration,260.0,0.19938650306748465
15362,2049,7,1304.0,Déclaration,0.0,0.0
15416,2057,1,1555.0,Déclaration,0.0,0.0
15417,2057,2,1555.0,Déclaration,230.0,0.14790996784565916
15418,2057,3,1555.0,Déclaration,0.0,0.0
15419,2057,4,1555.0,Déclaration,0.0,0.0
15420,2057,5,1555.0,Déclaration,0.0,0.0
15421,2057,6,1555.0,Déclaration,9.0,0.005787781350482315
15422,2057,7,1555.0,Déclaration,0.0,0.0
15473,2066,1,4700.0,Déclaration,10285.0,2.1882978723404256
15474,2066,2,4700.0,Déclaration,0.0,0.0
15475,2066,3,4700.0,Déclaration,4228.0,0.8995744680851064
15476,2066,4,4700.0,Déclaration,209.0,0.044468085106382976
15477,2066,5,4700.0,Déclaration,0.0,0.0
15478,2066,6,4700.0,Déclaration,2686.0,0.5714893617021276
15479,2066,7,4700.0,Déclaration,1820.0,0.3872340425531915
15480,2066,8,4700.0,Déclaration,2085.0,0.44361702127659575
15481,2066,9,4700.0,Déclaration,77288.0,16.444255319148937
15664,2086,1,1000.0,Déclaration,1001.407,1.001407
15665,2086,2,1000.0,Déclaration,5.0,0.005
15666,2086,3,1000.0,Déclaration,0.0,0.0
15667,2086,4,1000.0,Déclaration,93.117,0.093117
15668,2086,5,1000.0,Déclaration,0.0,0.0
15669,2086,6,1000.0,Déclaration,1738.32,1.7383199999999999
15670,2086,7,1000.0,Déclaration,0.0,0.0
15859,2107,1,5700.0,Déclaration,10060.0,1.7649122807017543
15860,2107,2,5700.0,Déclaration,3420.0,0.6
15861,2107,3,5700.0,Déclaration,0.0,0.0
15862,2107,4,5700.0,Déclaration,0.0,0.0
15863,2107,5,5700.0,Déclaration,0.0,0.0
15864,2107,6,5700.0,Déclaration,7420.0,1.3017543859649123
15866,2108,1,1400.0,Déclaration,221.93,0.15852142857142856
15867,2108,2,1400.0,Déclaration,0.0,0.0
15868,2108,3,1400.0,Déclaration,1344.76,0.9605428571428571
15869,2108,4,1400.0,Déclaration,0.0,0.0
15870,2108,5,1400.0,Déclaration,0.0,0.0
15871,2108,6,1400.0,Déclaration,2236.21,1.597292857142857
15873,2108,8,1400.0,Déclaration,41.11,0.029364285714285714
15874,2108,11,1400.0,Déclaration,118.9,0.08492857142857144
16035,2132,1,534.0,Déclaration,3728.0,6.9812734082397006
16036,2132,2,534.0,Déclaration,294.0,0.550561797752809
16037,2132,3,534.0,Déclaration,38316.0,71.75280898876404
16038,2132,4,534.0,Déclaration,7.0,0.013108614232209739
16039,2132,5,534.0,Déclaration,0.0,0.0
16040,2132,6,534.0,Déclaration,871.0,1.6310861423220975
16042,2135,1,518.0,Déclaration,2474.0,4.776061776061776
16043,2135,2,518.0,Déclaration,113.65,0.2194015444015444
16044,2135,3,518.0,Déclaration,816.2,1.5756756756756758
16045,2135,4,518.0,Déclaration,21.48,0.041467181467181466
16046,2135,5,518.0,Déclaration,0.0,0.0
16047,2135,6,518.0,Déclaration,527.0,1.0173745173745175
16049,2136,1,690.0,Déclaration,1458.31,2.1134927536231882
16050,2136,2,690.0,Déclaration,115.51,0.1674057971014493
16051,2136,3,690.0,Déclaration,0.25,0.00036231884057971015
16052,2136,4,690.0,Déclaration,4.11,0.005956521739130435
16053,2136,5,690.0,Déclaration,0.0,0.0
16054,2136,6,690.0,Déclaration,155.73,0.22569565217391302
16056,2136,8,690.0,Déclaration,367.13,0.5320724637681159
16116,2140,1,667.0,Déclaration,1503.0,2.2533733133433285
16117,2140,2,667.0,Déclaration,1254.0,1.8800599700149925
16118,2140,3,667.0,Déclaration,0.0,0.0
16119,2140,4,667.0,Déclaration,0.0036,5.397301349325337e-06
16120,2140,5,667.0,Déclaration,0.0,0.0
16121,2140,6,667.0,Déclaration,302.0,0.4527736131934033
16122,2140,7,667.0,Déclaration,0.0,0.0
16183,2148,1,350.0,Déclaration,303.15,0.8661428571428571
16184,2148,2,350.0,Déclaration,49.34,0.14097142857142858
16185,2148,3,350.0,Déclaration,22.27,0.06362857142857142
16186,2148,4,350.0,Déclaration,11.82,0.03377142857142857
16187,2148,5,350.0,Déclaration,0.0,0.0
16188,2148,6,350.0,Déclaration,126.29,0.36082857142857144
16190,2148,8,350.0,Déclaration,120.19,0.3434
16227,2151,1,525.0,Déclaration,830.0,1.5809523809523809
16228,2151,2,525.0,Déclaration,0.0,0.0
16229,2151,3,525.0,Déclaration,0.0,0.0
16230,2151,4,525.0,Déclaration,0.0,0.0
16231,2151,5,525.0,Déclaration,0.0,0.0
16232,2151,6,525.0,Déclaration,415.0,0.7904761904761904
16233,2151,7,525.0,Déclaration,0.0,0.0
16271,2160,1,1069.0,Déclaration,520.0,0.4864359214218896
16272,2160,2,1069.0,Déclaration,8613.0,8.057062675397567
16273,2160,3,1069.0,Déclaration,19.0,0.01777362020579981
16274,2160,4,1069.0,Déclaration,0.0,0.0
16275,2160,5,1069.0,Déclaration,0.0,0.0
16276,2160,6,1069.0,Déclaration,117.0,0.10944808231992516
16277,2160,7,1069.0,Déclaration,0.0,0.0
16343,2175,1,572.0,Déclaration,205.24,0.35881118881118884
16344,2175,2,572.0,Déclaration,816.47,1.427395104895105
16345,2175,3,572.0,Déclaration,0.56,0.000979020979020979
16346,2175,4,572.0,Déclaration,48.1,0.08409090909090909
16347,2175,5,572.0,Déclaration,0.0,0.0
16348,2175,6,572.0,Déclaration,56.91,0.09949300699300699
16349,2175,7,572.0,Déclaration,0.0,0.0
16364,2179,1,700.0,Déclaration,1.595,0.0022785714285714284
16365,2179,2,700.0,Déclaration,44.895,0.0641357142857143
16366,2179,3,700.0,Déclaration,74.565,0.10652142857142857
16367,2179,4,700.0,Déclaration,103.9312,0.14847314285714286
16368,2179,5,700.0,Déclaration,0.0,0.0
16369,2179,6,700.0,Déclaration,788.25,1.1260714285714286
16430,2186,1,2400.0,Déclaration,1187.02,0.49459166666666665
16431,2186,2,2400.0,Déclaration,436.23,0.18176250000000002
16432,2186,3,2400.0,Déclaration,8.56,0.0035666666666666668
16433,2186,4,2400.0,Déclaration,3.61,0.0015041666666666667
16434,2186,5,2400.0,Déclaration,0.0,0.0
16435,2186,6,2400.0,Déclaration,519.89,0.21662083333333332
16436,2186,7,2400.0,Déclaration,275.36,0.11473333333333334
16437,2186,8,2400.0,Déclaration,560.25,0.2334375
16446,2187,1,320.0,Déclaration,2528.3,7.9009375
16447,2187,2,320.0,Déclaration,7.0,0.021875
16448,2187,3,320.0,Déclaration,0.0,0.0
16449,2187,4,320.0,Déclaration,58.0,0.18125
16450,2187,5,320.0,Déclaration,0.0,0.0
16451,2187,6,320.0,Déclaration,872.0,2.725
16521,2195,1,7032.0,Déclaration,11162.0,1.5873151308304891
16522,2195,2,7032.0,Déclaration,304.0,0.04323094425483504
16523,2195,3,7032.0,Déclaration,0.0,0.0
16524,2195,4,7032.0,Déclaration,514.0,0.07309442548350398
16525,2195,5,7032.0,Déclaration,0.0,0.0
16526,2195,6,7032.0,Déclaration,4359.0,0.6198805460750854
16527,2195,7,7032.0,Déclaration,0.0,0.0
16528,2195,8,7032.0,Déclaration,2657.0,0.37784414106939707
16529,2195,9,7032.0,Déclaration,18588.0,2.643344709897611
16530,2195,10,7032.0,Déclaration,11786.0,1.6760523321956768
16531,2195,11,7032.0,Déclaration,794.0,0.11291240045506257
16532,2195,12,7032.0,Déclaration,0.0,0.0
16533,2195,13,7032.0,Déclaration,6704.0,0.9533560864618885
16534,2195,14,7032.0,Déclaration,4147.0,0.5897326507394767
16535,2195,15,7032.0,Déclaration,0.0,0.0
16536,2195,16,7032.0,Déclaration,2216.0,0.31513083048919227
16537,2195,17,7032.0,Déclaration,0.0,0.0
16538,2195,18,7032.0,Déclaration,0.0,0.0
16539,2195,19,7032.0,Déclaration,0.0,0.0
16540,2195,20,7032.0,Déclaration,0.0,0.0
16541,2195,21,7032.0,Déclaration,0.0,0.0
16542,2195,22,7032.0,Déclaration,24938.0,3.546359499431172
16543,2195,23,7032.0,Déclaration,106.0,0.015073947667804323
16544,2196,1,542.0,Déclaration,317.4,0.5856088560885608
16545,2196,2,542.0,Déclaration,28.9,0.0533210332103321
16546,2196,3,542.0,Déclaration,55.6,0.1025830258302583
16547,2196,4,542.0,Déclaration,95.8,0.17675276752767527
16548,2196,5,542.0,Déclaration,0.0,0.0
16549,2196,6,542.0,Déclaration,150.49,0.2776568265682657
16550,2196,7,542.0,Déclaration,0.0,0.0
16617,2204,1,16010.0,Déclaration,62490.572,3.903221236727046
16618,2204,2,16010.0,Déclaration,2601.3,0.1624797001873829
16619,2204,3,16010.0,Déclaration,0.0,0.0
16620,2204,4,16010.0,Déclaration,5498.2,0.34342286071205497
16621,2204,5,16010.0,Déclaration,0.0,0.0
16622,2204,6,16010.0,Déclaration,62793.0,3.92211118051218
16623,2204,7,16010.0,Déclaration,7140.6,0.4460087445346659
16624,2204,13,16010.0,Déclaration,22342.4,1.3955277951280451
16625,2204,22,16010.0,Déclaration,30279.0,1.8912554653341662
16699,2209,1,539.0,Déclaration,6508.0,12.074211502782932
16700,2209,2,539.0,Déclaration,8.0,0.014842300556586271
16701,2209,3,539.0,Déclaration,0.0,0.0
16702,2209,4,539.0,Déclaration,0.0,0.0
